|id     |plate_id |list_id|list_item_id|list_item_name|status|accepted_by|created_at             |
|283,741|2,584,692|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 14:40:54.897|
|283,742|2,584,705|90     |633         |FUG1823       |1     |0          |2025-12-23 14:42:25.043|
|283,743|2,584,708|90     |633         |FUG1823       |1     |0          |2025-12-23 14:43:02.968|
|283,744|2,584,714|90     |633         |FUG1823       |1     |0          |2025-12-23 14:44:09.729|
|283,745|2,584,750|90     |633         |FUG1823       |1     |0          |2025-12-23 14:45:46.445|
|283,746|2,584,774|90     |633         |FUG1823       |1     |0          |2025-12-23 14:46:44.391|
|283,747|2,584,801|90     |601         |AOA7009       |1     |0          |2025-12-23 14:48:44.038|
|283,748|2,584,810|90     |633         |FUG1823       |1     |0          |2025-12-23 14:49:07.914|
|283,749|2,584,836|90     |566         |EUA5544       |1     |0          |2025-12-23 14:50:32.889|
|283,750|2,584,839|90     |633         |FUG1823       |1     |0          |2025-12-23 14:50:46.972|
|283,751|2,584,845|90     |427         |SVP3H94       |1     |0          |2025-12-23 14:51:28.089|
|283,752|2,584,846|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 14:52:19.172|
|283,753|2,584,861|90     |633         |FUG1823       |1     |0          |2025-12-23 14:53:12.573|
|283,754|2,584,862|93     |832         |EYN9552       |1     |0          |2025-12-23 14:53:29.885|
|283,755|2,584,875|90     |633         |FUG1823       |1     |0          |2025-12-23 14:55:10.956|
|283,756|2,584,895|90     |633         |FUG1823       |1     |0          |2025-12-23 14:56:41.21 |
|283,757|2,584,897|90     |427         |SVP3H94       |1     |0          |2025-12-23 14:57:26.055|
|283,758|2,584,898|90     |633         |FUG1823       |1     |0          |2025-12-23 14:57:29.049|
|283,759|2,584,908|90     |633         |FUG1823       |1     |0          |2025-12-23 14:58:04.396|
|283,760|2,584,930|93     |832         |EYN9552       |1     |0          |2025-12-23 14:59:29.095|
|283,761|2,584,936|90     |492         |GAC6C26       |1     |0          |2025-12-23 15:00:16.248|
|283,762|2,584,964|90     |633         |FUG1823       |1     |0          |2025-12-23 15:02:11.92 |
|283,763|2,584,995|90     |633         |FUG1823       |1     |0          |2025-12-23 15:03:27.441|
|283,764|2,584,998|90     |633         |FUG1823       |1     |0          |2025-12-23 15:03:38.924|
|283,765|2,585,010|90     |633         |FUG1823       |1     |0          |2025-12-23 15:04:39.277|
|283,766|2,585,022|90     |725         |EJD9135       |1     |0          |2025-12-23 15:05:24.393|
|283,767|2,585,037|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 15:05:49.429|
|283,768|2,585,093|90     |633         |FUG1823       |1     |0          |2025-12-23 15:11:13.537|
|283,769|2,585,133|90     |633         |FUG1823       |1     |0          |2025-12-23 15:12:54.968|
|283,770|2,585,152|93     |907         |FPX3F26       |1     |0          |2025-12-23 15:13:30.988|
|283,771|2,585,153|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 15:13:39.826|
|283,772|2,585,171|90     |633         |FUG1823       |1     |0          |2025-12-23 15:14:55.273|
|283,773|2,585,176|90     |633         |FUG1823       |1     |0          |2025-12-23 15:16:01.944|
|283,774|2,585,183|90     |694         |FIS0696       |1     |0          |2025-12-23 15:16:41.877|
|283,775|2,585,185|90     |633         |FUG1823       |1     |0          |2025-12-23 15:16:46.374|
|283,776|2,585,218|93     |915         |FWK2H04       |1     |0          |2025-12-23 15:20:15.867|
|283,777|2,585,274|90     |532         |GAW8624       |1     |0          |2025-12-23 15:22:26.829|
|283,778|2,585,288|90     |633         |FUG1823       |1     |0          |2025-12-23 15:22:50.004|
|283,779|2,585,289|90     |532         |GAW8624       |1     |0          |2025-12-23 15:22:50.156|
|283,780|2,585,300|90     |737         |FVK4D56       |1     |0          |2025-12-23 15:23:41.898|
|283,781|2,585,329|90     |633         |FUG1823       |1     |0          |2025-12-23 15:24:37.902|
|283,782|2,585,334|90     |633         |FUG1823       |1     |0          |2025-12-23 15:25:22.99 |
|283,783|2,585,369|90     |633         |FUG1823       |1     |0          |2025-12-23 15:26:58.962|
|283,784|2,585,372|90     |633         |FUG1823       |1     |0          |2025-12-23 15:27:07.119|
|283,785|2,585,389|90     |633         |FUG1823       |1     |0          |2025-12-23 15:30:27.994|
|283,786|2,585,393|90     |633         |FUG1823       |1     |0          |2025-12-23 15:31:58.886|
|283,787|2,585,395|90     |420         |FYQ5748       |1     |0          |2025-12-23 15:32:38.899|
|283,788|2,585,397|90     |623         |EQN5590       |1     |0          |2025-12-23 15:33:17.713|
|283,789|2,585,398|90     |549         |FYP9958       |1     |0          |2025-12-23 15:33:25.417|
|283,790|2,585,399|90     |633         |FUG1823       |1     |0          |2025-12-23 15:33:46.088|
|283,791|2,585,400|90     |633         |FUG1823       |1     |0          |2025-12-23 15:33:55.038|
|283,792|2,585,401|90     |445         |GUP2101       |1     |0          |2025-12-23 15:34:11.368|
|283,793|2,585,402|90     |633         |FUG1823       |1     |0          |2025-12-23 15:34:52.657|
|283,794|2,585,405|90     |633         |FUG1823       |1     |0          |2025-12-23 15:35:21.697|
|283,795|2,585,406|90     |633         |FUG1823       |1     |0          |2025-12-23 15:35:26.161|
|283,796|2,585,408|90     |633         |FUG1823       |1     |0          |2025-12-23 15:36:08.266|
|283,797|2,585,412|90     |633         |FUG1823       |1     |0          |2025-12-23 15:37:29.933|
|283,798|2,585,417|90     |633         |FUG1823       |1     |0          |2025-12-23 15:39:57.837|
|283,799|2,585,419|90     |633         |FUG1823       |1     |0          |2025-12-23 15:40:37.871|
|283,800|2,585,423|90     |633         |FUG1823       |1     |0          |2025-12-23 15:42:12.849|
|283,801|2,585,424|90     |633         |FUG1823       |1     |0          |2025-12-23 15:42:43.319|
|283,802|2,585,426|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 15:43:14.629|
|283,803|2,585,428|90     |633         |FUG1823       |1     |0          |2025-12-23 15:44:06.931|
|283,804|2,585,430|90     |644         |FZJ4951       |1     |0          |2025-12-23 15:44:40.369|
|283,805|2,585,431|90     |633         |FUG1823       |1     |0          |2025-12-23 15:45:14.79 |
|283,806|2,585,433|90     |633         |FUG1823       |1     |0          |2025-12-23 15:49:27.417|
|283,807|2,585,434|90     |633         |FUG1823       |1     |0          |2025-12-23 15:49:43.564|
|283,808|2,585,437|93     |882         |DTP6551       |1     |0          |2025-12-23 15:50:28.687|
|283,809|2,585,439|90     |633         |FUG1823       |1     |0          |2025-12-23 15:50:56.835|
|283,810|2,585,441|90     |633         |FUG1823       |1     |0          |2025-12-23 15:51:10.292|
|283,811|2,585,442|90     |633         |FUG1823       |1     |0          |2025-12-23 15:51:27.73 |
|283,812|2,585,444|90     |581         |TJK9C64       |1     |0          |2025-12-23 15:51:48.537|
|283,813|2,585,447|90     |633         |FUG1823       |1     |0          |2025-12-23 15:53:24.539|
|283,814|2,585,448|90     |633         |FUG1823       |1     |0          |2025-12-23 15:53:32.852|
|283,815|2,585,449|90     |633         |FUG1823       |1     |0          |2025-12-23 15:54:06.715|
|283,816|2,585,453|90     |633         |FUG1823       |1     |0          |2025-12-23 15:54:57.171|
|283,817|2,585,455|90     |633         |FUG1823       |1     |0          |2025-12-23 15:55:04.03 |
|283,818|2,585,460|90     |633         |FUG1823       |1     |0          |2025-12-23 15:56:52.829|
|283,819|2,585,463|90     |633         |FUG1823       |1     |0          |2025-12-23 15:57:35.002|
|283,820|2,585,467|90     |633         |FUG1823       |1     |0          |2025-12-23 15:58:05.71 |
|283,821|2,585,468|90     |633         |FUG1823       |1     |0          |2025-12-23 15:58:18.852|
|283,822|2,585,469|90     |654         |AAZ5006       |1     |0          |2025-12-23 15:58:33.994|
|283,823|2,585,471|90     |633         |FUG1823       |1     |0          |2025-12-23 15:59:02.385|
|283,824|2,585,477|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 15:59:45.33 |
|283,825|2,585,478|90     |633         |FUG1823       |1     |0          |2025-12-23 15:59:51.555|
|283,826|2,585,479|90     |633         |FUG1823       |1     |0          |2025-12-23 16:00:00.916|
|283,827|2,585,480|90     |633         |FUG1823       |1     |0          |2025-12-23 16:00:50.838|
|283,828|2,585,481|93     |835         |EMC9H21       |1     |0          |2025-12-23 16:01:12.714|
|283,829|2,585,482|90     |633         |FUG1823       |1     |0          |2025-12-23 16:01:14.673|
|283,830|2,585,483|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:01:15.181|
|283,831|2,585,493|90     |633         |FUG1823       |1     |0          |2025-12-23 16:02:14.885|
|283,832|2,585,495|90     |633         |FUG1823       |1     |0          |2025-12-23 16:02:22.361|
|283,833|2,585,508|90     |534         |FVV1661       |1     |0          |2025-12-23 16:05:07.487|
|283,834|2,585,509|90     |633         |FUG1823       |1     |0          |2025-12-23 16:05:23.328|
|283,835|2,585,512|90     |633         |FUG1823       |1     |0          |2025-12-23 16:09:05.096|
|283,836|2,585,514|90     |555         |FKO0882       |1     |0          |2025-12-23 16:09:22.837|
|283,837|2,585,515|90     |633         |FUG1823       |1     |0          |2025-12-23 16:09:59.687|
|283,838|2,585,516|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:10:02.857|
|283,839|2,585,517|93     |925         |DMR8C38       |1     |0          |2025-12-23 16:10:23.039|
|283,840|2,585,525|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:12:49.788|
|283,841|2,585,553|90     |633         |FUG1823       |1     |0          |2025-12-23 16:13:48.434|
|283,842|2,585,625|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:17:35.074|
|283,843|2,585,660|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:18:25.929|
|283,844|2,585,667|90     |585         |FCD6007       |1     |0          |2025-12-23 16:19:06.377|
|283,845|2,585,725|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:22:27.265|
|283,846|2,585,741|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:22:42.261|
|283,847|2,585,743|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:23:00.413|
|283,848|2,585,747|90     |633         |FUG1823       |1     |0          |2025-12-23 16:23:53.753|
|283,849|2,585,769|90     |633         |FUG1823       |1     |0          |2025-12-23 16:24:52.306|
|283,850|2,585,770|90     |633         |FUG1823       |1     |0          |2025-12-23 16:24:54.866|
|283,851|2,585,777|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:26:06.256|
|283,852|2,585,792|90     |633         |FUG1823       |1     |0          |2025-12-23 16:26:25.096|
|283,853|2,585,800|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:26:33.252|
|283,854|2,585,853|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:29:45.695|
|283,855|2,585,866|90     |623         |EQN5590       |1     |0          |2025-12-23 16:30:26.845|
|283,856|2,585,896|90     |492         |GAC6C26       |1     |0          |2025-12-23 16:32:17.727|
|283,857|2,585,918|90     |633         |FUG1823       |1     |0          |2025-12-23 16:33:30.692|
|283,858|2,585,946|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:34:49.583|
|283,859|2,586,050|90     |700         |EDU7C86       |1     |0          |2025-12-23 16:37:58.377|
|283,860|2,586,074|93     |899         |SUU4F54       |1     |0          |2025-12-23 16:39:24.486|
|283,861|2,586,093|90     |598         |FHP3762       |1     |0          |2025-12-23 16:40:05.584|
|283,862|2,586,127|90     |692         |GBA6899       |1     |0          |2025-12-23 16:40:54.269|
|283,863|2,586,136|89     |419         |FAX1303       |1     |0          |2025-12-23 16:41:23.594|
|283,864|2,586,186|90     |445         |GUP2101       |1     |0          |2025-12-23 16:43:44.987|
|283,865|2,586,208|90     |633         |FUG1823       |1     |0          |2025-12-23 16:45:03.806|
|283,866|2,586,209|90     |633         |FUG1823       |1     |0          |2025-12-23 16:45:20.146|
|283,867|2,586,326|90     |633         |FUG1823       |1     |0          |2025-12-23 16:50:59.374|
|283,868|2,586,330|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:51:07.089|
|283,869|2,586,357|90     |633         |FUG1823       |1     |0          |2025-12-23 16:52:32.307|
|283,870|2,586,381|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:53:28.682|
|283,871|2,586,383|90     |627         |FQB9C56       |1     |0          |2025-12-23 16:53:42.229|
|283,872|2,586,387|90     |633         |FUG1823       |1     |0          |2025-12-23 16:54:10.293|
|283,873|2,586,401|93     |913         |QFI7F71       |1     |0          |2025-12-23 16:54:29.818|
|283,874|2,586,422|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 16:55:40.37 |
|283,875|2,586,483|90     |633         |FUG1823       |1     |0          |2025-12-23 16:57:47.665|
|283,876|2,586,485|90     |704         |FUN0623       |1     |0          |2025-12-23 16:58:16.094|
|283,877|2,586,486|90     |633         |FUG1823       |1     |0          |2025-12-23 16:58:20.131|
|283,878|2,586,487|90     |648         |ELS0702       |1     |0          |2025-12-23 16:58:38.231|
|283,879|2,586,488|90     |633         |FUG1823       |1     |0          |2025-12-23 16:58:38.376|
|283,880|2,586,493|90     |633         |FUG1823       |1     |0          |2025-12-23 16:59:03.99 |
|283,881|2,586,526|90     |595         |BYI9754       |1     |0          |2025-12-23 17:00:46.392|
|283,882|2,586,527|90     |633         |FUG1823       |1     |0          |2025-12-23 17:00:50.085|
|283,883|2,586,560|90     |633         |FUG1823       |1     |0          |2025-12-23 17:02:16.924|
|283,884|2,586,594|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:03:22.36 |
|283,885|2,586,595|90     |633         |FUG1823       |1     |0          |2025-12-23 17:03:39.666|
|283,886|2,586,610|87     |208         |FCV4903       |1     |0          |2025-12-23 17:03:54.086|
|283,887|2,586,627|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:04:39.152|
|283,888|2,586,632|90     |633         |FUG1823       |1     |0          |2025-12-23 17:05:10.227|
|283,889|2,586,650|90     |633         |FUG1823       |1     |0          |2025-12-23 17:07:11.507|
|283,890|2,586,676|90     |633         |FUG1823       |1     |0          |2025-12-23 17:08:34.007|
|283,891|2,586,689|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:10:44.842|
|283,892|2,586,749|90     |633         |FUG1823       |1     |0          |2025-12-23 17:14:42.4  |
|283,893|2,586,750|90     |633         |FUG1823       |1     |0          |2025-12-23 17:14:48.008|
|283,894|2,586,752|90     |633         |FUG1823       |1     |0          |2025-12-23 17:15:28.491|
|283,895|2,586,757|90     |633         |FUG1823       |1     |0          |2025-12-23 17:15:42.365|
|283,896|2,586,758|90     |633         |FUG1823       |1     |0          |2025-12-23 17:15:56.495|
|283,897|2,586,803|90     |451         |FXE5207       |1     |0          |2025-12-23 17:18:01.778|
|283,898|2,586,813|90     |517         |GAE7J16       |1     |0          |2025-12-23 17:18:33.296|
|283,899|2,586,832|90     |633         |FUG1823       |1     |0          |2025-12-23 17:19:03.222|
|283,900|2,586,854|90     |737         |FVK4D56       |1     |0          |2025-12-23 17:19:24.831|
|283,901|2,586,856|90     |633         |FUG1823       |1     |0          |2025-12-23 17:20:39.774|
|283,902|2,586,877|88     |239         |FXA4A95       |1     |0          |2025-12-23 17:22:07.714|
|283,903|2,586,925|90     |607         |EEW8632       |1     |0          |2025-12-23 17:24:39.854|
|283,904|2,586,967|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:29:04.443|
|283,905|2,586,970|90     |633         |FUG1823       |1     |0          |2025-12-23 17:30:08.185|
|283,906|2,586,971|90     |633         |FUG1823       |1     |0          |2025-12-23 17:30:11.539|
|283,907|2,586,989|90     |633         |FUG1823       |1     |0          |2025-12-23 17:31:15.217|
|283,908|2,586,992|90     |633         |FUG1823       |1     |0          |2025-12-23 17:31:22    |
|283,909|2,587,044|90     |633         |FUG1823       |1     |0          |2025-12-23 17:34:42.002|
|283,910|2,587,071|90     |680         |PUL3007       |1     |0          |2025-12-23 17:35:45.942|
|283,911|2,587,083|90     |633         |FUG1823       |1     |0          |2025-12-23 17:36:34.116|
|283,912|2,587,087|90     |633         |FUG1823       |1     |0          |2025-12-23 17:37:24.036|
|283,913|2,587,129|90     |594         |GEU5068       |1     |0          |2025-12-23 17:41:07.217|
|283,914|2,587,155|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:42:14.596|
|283,915|2,587,163|90     |610         |FCL7056       |1     |0          |2025-12-23 17:42:19.379|
|283,916|2,587,187|90     |633         |FUG1823       |1     |0          |2025-12-23 17:43:19.71 |
|283,917|2,587,188|90     |633         |FUG1823       |1     |0          |2025-12-23 17:43:22.106|
|283,918|2,587,258|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:46:01.392|
|283,919|2,587,259|90     |633         |FUG1823       |1     |0          |2025-12-23 17:46:04.343|
|283,920|2,587,285|90     |563         |FAZ5982       |1     |0          |2025-12-23 17:47:10.426|
|283,921|2,587,290|93     |906         |GHT6F95       |1     |0          |2025-12-23 17:48:01.891|
|283,922|2,587,292|90     |633         |FUG1823       |1     |0          |2025-12-23 17:48:34.262|
|283,923|2,587,293|90     |633         |FUG1823       |1     |0          |2025-12-23 17:48:38.04 |
|283,924|2,587,307|90     |599         |FEG4544       |1     |0          |2025-12-23 17:49:37.781|
|283,925|2,587,316|90     |633         |FUG1823       |1     |0          |2025-12-23 17:50:31.293|
|283,926|2,587,318|90     |633         |FUG1823       |1     |0          |2025-12-23 17:51:05.868|
|283,927|2,587,322|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:52:02.424|
|283,928|2,587,323|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:52:20.868|
|283,929|2,587,329|90     |633         |FUG1823       |1     |0          |2025-12-23 17:53:34.271|
|283,930|2,587,335|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 17:54:34.361|
|283,931|2,587,363|90     |633         |FUG1823       |1     |0          |2025-12-23 17:56:41.148|
|283,932|2,587,379|90     |633         |FUG1823       |1     |0          |2025-12-23 17:58:47.061|
|283,933|2,587,381|90     |611         |GKH2349       |1     |0          |2025-12-23 17:59:16.501|
|283,934|2,587,382|90     |633         |FUG1823       |1     |0          |2025-12-23 17:59:20.989|
|283,935|2,587,384|90     |633         |FUG1823       |1     |0          |2025-12-23 17:59:36.67 |
|283,936|2,587,399|90     |633         |FUG1823       |1     |0          |2025-12-23 18:04:11.087|
|283,937|2,587,401|90     |633         |FUG1823       |1     |0          |2025-12-23 18:04:21.946|
|283,938|2,587,411|90     |633         |FUG1823       |1     |0          |2025-12-23 18:06:29.942|
|283,939|2,587,423|90     |633         |FUG1823       |1     |0          |2025-12-23 18:08:07.094|
|283,940|2,587,429|90     |633         |FUG1823       |1     |0          |2025-12-23 18:09:02.068|
|283,941|2,587,430|90     |633         |FUG1823       |1     |0          |2025-12-23 18:09:14.27 |
|283,942|2,587,437|87     |208         |FCV4903       |1     |0          |2025-12-23 18:10:18.114|
|283,943|2,587,445|90     |721         |EEK6236       |1     |0          |2025-12-23 18:10:38.29 |
|283,944|2,587,450|90     |633         |FUG1823       |1     |0          |2025-12-23 18:10:58.27 |
|283,945|2,587,464|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:12:03.12 |
|283,946|2,587,496|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:14:17.809|
|283,947|2,587,614|93     |915         |FWK2H04       |1     |0          |2025-12-23 18:23:13.831|
|283,948|2,587,651|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:26:45.388|
|283,949|2,587,679|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:29:18.366|
|283,950|2,587,688|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:30:23.763|
|283,951|2,587,703|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:32:38.758|
|283,952|2,587,731|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:35:41.151|
|283,953|2,587,758|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:38:14.293|
|283,954|2,587,759|88     |311         |HLU6C62       |1     |0          |2025-12-23 18:40:05.79 |
|283,955|2,587,772|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:40:45.931|
|283,956|2,587,778|90     |730         |EBI2576       |1     |0          |2025-12-23 18:41:28.404|
|283,957|2,587,811|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:44:03.936|
|283,958|2,587,840|93     |906         |GHT6F95       |1     |0          |2025-12-23 18:45:57.915|
|283,959|2,587,890|90     |654         |AAZ5006       |1     |0          |2025-12-23 18:49:03.234|
|283,960|2,587,909|90     |621         |SST2A05       |1     |0          |2025-12-23 18:51:09.102|
|283,961|2,587,938|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 18:52:55.803|
|283,962|2,587,986|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 19:00:06.586|
|283,963|2,588,001|90     |625         |FBX7600       |1     |0          |2025-12-23 19:00:57.176|
|283,964|2,588,026|93     |915         |FWK2H04       |1     |0          |2025-12-23 19:03:16.484|
|283,965|2,588,035|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 19:04:28.476|
|283,966|2,588,087|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 19:07:23.808|
|283,967|2,588,155|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 19:13:55.298|
|283,968|2,588,196|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 19:20:23.629|
|283,969|2,588,369|93     |922         |DMR1459       |1     |0          |2025-12-23 19:38:42.562|
|283,970|2,588,492|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 19:50:58.657|
|283,971|2,588,574|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 19:59:22.024|
|283,972|2,588,756|90     |536         |DUM9888       |1     |0          |2025-12-23 20:17:21.525|
|283,973|2,588,784|90     |453         |FPN5474       |1     |0          |2025-12-23 20:21:23.822|
|283,974|2,588,824|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 20:25:52.261|
|283,975|2,588,956|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 20:48:57.332|
|283,976|2,588,971|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 20:51:25.676|
|283,977|2,589,048|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 21:03:03.448|
|283,978|2,589,131|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 21:36:00.203|
|283,979|2,589,144|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 21:38:30.808|
|283,980|2,589,157|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 21:42:02.138|
|283,981|2,589,196|90     |539         |FQG5366       |1     |0          |2025-12-23 21:57:43.798|
|283,982|2,589,278|90     |633         |FUG1823       |1     |0          |2025-12-23 22:08:45.736|
|283,983|2,589,280|90     |633         |FUG1823       |1     |0          |2025-12-23 22:09:17.184|
|283,984|2,589,366|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 22:26:55.862|
|283,985|2,589,555|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 23:25:29.458|
|283,986|2,589,580|88     |239         |FXA4A95       |1     |0          |2025-12-23 23:33:36.113|
|283,987|2,589,619|93     |925         |DMR8C38       |1     |0          |2025-12-23 23:55:22.299|
|283,988|2,589,633|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-23 23:57:26.966|
|283,989|2,589,658|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 00:07:33.994|
|283,990|2,589,887|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 02:46:56.685|
|283,991|2,589,960|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 04:25:54.983|
|283,992|2,590,400|89     |413         |EQQ7018       |1     |0          |2025-12-24 06:32:29.423|
|283,993|2,590,725|88     |186         |EZZ7F13       |1     |0          |2025-12-24 07:45:57    |
|283,994|2,590,734|90     |737         |FVK4D56       |1     |0          |2025-12-24 07:48:07.597|
|283,995|2,590,833|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 07:59:24.486|
|283,996|2,591,061|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 08:18:35.58 |
|283,997|2,591,409|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 08:50:01.75 |
|283,998|2,591,415|93     |862         |GJC4G26       |1     |0          |2025-12-24 08:50:49.783|
|283,999|2,591,430|93     |911         |EZJ7B82       |1     |0          |2025-12-24 08:52:54.428|
|284,000|2,591,593|89     |392         |GBE1H83       |1     |0          |2025-12-24 09:08:59.956|
|284,001|2,591,595|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:09:28.993|
|284,002|2,591,612|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:10:45.488|
|284,003|2,591,666|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:14:55.674|
|284,004|2,591,681|88     |188         |DMG8811       |1     |0          |2025-12-24 09:18:18.227|
|284,005|2,591,692|93     |882         |DTP6551       |1     |0          |2025-12-24 09:19:42.128|
|284,006|2,591,702|90     |704         |FUN0623       |1     |0          |2025-12-24 09:21:15.924|
|284,007|2,591,717|90     |498         |FQJ2646       |1     |0          |2025-12-24 09:23:16.396|
|284,008|2,591,783|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:28:51.442|
|284,009|2,591,785|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:29:07.491|
|284,010|2,591,809|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:33:09.778|
|284,011|2,591,820|90     |614         |EUT0421       |1     |0          |2025-12-24 09:34:17.385|
|284,012|2,591,852|90     |660         |FXH2A12       |1     |0          |2025-12-24 09:37:59.452|
|284,013|2,591,861|90     |566         |EUA5544       |1     |0          |2025-12-24 09:39:45.97 |
|284,014|2,591,876|93     |917         |FTE6861       |1     |0          |2025-12-24 09:43:58.681|
|284,015|2,591,881|90     |694         |FIS0696       |1     |0          |2025-12-24 09:44:31.213|
|284,016|2,591,883|90     |499         |FQV1965       |1     |0          |2025-12-24 09:44:38.928|
|284,017|2,591,892|90     |451         |FXE5207       |1     |0          |2025-12-24 09:45:26.987|
|284,018|2,591,894|90     |555         |FKO0882       |1     |0          |2025-12-24 09:45:47.403|
|284,019|2,591,925|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:46:59.708|
|284,020|2,591,990|90     |630         |EZG1614       |1     |0          |2025-12-24 09:52:25.449|
|284,021|2,592,009|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:53:45.272|
|284,022|2,592,066|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 09:57:39.559|
|284,023|2,592,113|93     |855         |AYZ5G50       |1     |0          |2025-12-24 10:04:22.899|
|284,024|2,592,213|89     |391         |FPE0C12       |1     |0          |2025-12-24 10:17:38.345|
|284,025|2,592,417|93     |832         |EYN9552       |1     |0          |2025-12-24 10:28:30.949|
|284,026|2,592,453|90     |519         |EXV4D84       |1     |0          |2025-12-24 10:29:47.425|
|284,027|2,592,455|[NULL] |[NULL]      |[NULL]        |1     |0          |2025-12-24 10:30:15.802|
|284,028|2,592,467|90     |456         |FPN4054       |1     |0          |2025-12-24 10:30:36.706|
|284,029|2,592,469|93     |917         |FTE6861       |1     |0          |2025-12-24 10:31:04.788|
|284,030|2,592,555|90     |725         |EJD9135       |1     |0          |2025-12-24 10:33:43.856|
