|id |uuid                                |title                   |description|created_at             |nodes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |client_id|
|265|ed30383b-b9ea-4a04-a911-bc13994bd887|LEAF - INTRUSAO CERCA ELETRICA ENTRADA PEDESTRE|LEAF - INTRUSAO CERCA ELETRICA ENTRADA PEDESTRE|2025-09-25 14:51:49.465|[{"id":"048fcb16-4d6b-4eaa-b76d-f04c21d8db86","outputs":{},"params":{},"type":"stop","x":823,"y":229},{"id":"c28d506b-3bc0-4321-81f8-ae3708602bae","outputs":{0:"1758823347511"},"params":{},"type":"start","x":100,"y":100},{"id":"1758823347511","outputs":{0:"1758823373496",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1758823347513,"url":"http://cc210d0c6fd7.sn.mynetname.net:7360/api/relay?action=on&duration=15"},"type":"api","x":332,"y":225},{"id":"1758823373496","outputs":{0:"048fcb16-4d6b-4eaa-b76d-f04c21d8db86",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1758823373497,"url":"http://cc210d0c6fd7.sn.mynetname.net:7360/api/play?action=start&file=userfile1&mode=once&volume=70"},"type":"api","x":559,"y":71}]|8|
|266|fff5816a-b245-4a30-b6c2-ea43280bf143|INTRUSAO - PORTAO VEICULOS S1 - S2|INTRUSAO - PORTAO VEICULOS S1 - S2|2025-09-25 14:52:59.511|[{"id":"24ccf6e5-0d20-4958-b437-e5e03b3bf993","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"fa73bac9-0617-4f23-9b6b-be0523e2ca86","outputs":{0:"24ccf6e5-0d20-4958-b437-e5e03b3bf993"},"params":{},"type":"start","x":100,"y":100}]|8|
|267|aa2c9239-0352-4269-bc21-556bf61d2db0|LEAF - INTRUSAO PORTAO VEICULOS S1-S2|LEAF - INTRUSAO PORTAO VEICULOS S1-S2|2025-09-25 15:09:17.833|[{"id":"19ec1c44-7826-47a1-9a15-364b00f4ae3c","outputs":{},"params":{},"type":"stop","x":791,"y":229},{"id":"043d12de-906f-4788-941c-d0406b47a01c","outputs":{0:"1758824065600"},"params":{},"type":"start","x":99,"y":82},{"id":"1758824065600","outputs":{0:"1758824082137",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1758824065601,"url":"http://cc210d0c6fd7.sn.mynetname.net:7360/api/relay?action=on&duration=15"},"type":"api","x":336,"y":223},{"id":"1758824082137","outputs":{0:"19ec1c44-7826-47a1-9a15-364b00f4ae3c",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1758824082138,"url":"http://cc210d0c6fd7.sn.mynetname.net:7360/api/play?action=start&file=userfile1&mode=once&volume=80"},"type":"api","x":567,"y":91}]|8|
|268|650a4ddc-4dcd-47c8-abde-fab0c707671e|LEAF - DETECCAO ARMA FOGO|LEAF - DETECCAO ARMA FOGO|2025-09-25 15:56:02.807|[{"id":"5f7a0ef7-260d-41c7-8961-681254a0f7d0","outputs":{},"params":{},"type":"stop","x":849,"y":233},{"id":"c3a3a982-7c93-457e-8458-2d7987a75694","outputs":{0:"1758826593712"},"params":{},"type":"start","x":100,"y":100},{"id":"1758826593712","outputs":{0:"1758826620352",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1758826593714,"url":"     http://cc210d0c6fd7.sn.mynetname.net:7360/api/relay?action=on&duration=15"},"type":"api","x":331,"y":252},{"id":"1758826620352","outputs":{0:"5f7a0ef7-260d-41c7-8961-681254a0f7d0",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1758826620353,"url":"               http://cc210d0c6fd7.sn.mynetname.net:7360/api/play?action=start&file=userfile1&mode=once&volume=70"},"type":"api","x":579,"y":115}]|8|
|269|f78907e5-4435-4d17-a025-b1e4717fb71b|LEAF RECONHECIMENTO FACIAL ENTRADA PEDESTRE|LEAF RECONHECIMENTO FACIAL ENTRADA PEDESTRE|2025-09-25 16:14:50.016|[{"id":"dd9dfd2c-246a-487c-9ab1-d21b324c8029","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"309c863b-5130-42e6-bb94-c26701a89ca1","outputs":{0:"dd9dfd2c-246a-487c-9ab1-d21b324c8029"},"params":{},"type":"start","x":100,"y":100}]|8|
|270|1aa6ab81-80a7-498b-acbf-8027f0462b1d|INTEGRACAO SIGMA|[NULL]|2025-09-29 15:19:02.019|[{"id":"dc78b340-243c-4340-8957-4edb38ea09c3","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"84326845-ef03-4be2-b276-c4bb6845708c","outputs":{0:"dc78b340-243c-4340-8957-4edb38ea09c3"},"params":{},"type":"start","x":100,"y":100}]|0|
|271|a2b5629d-bf85-4ec7-beb7-857c863f4528|9000 - MARTEL CAMESTACINQMENTO -ZONA 1|SIGMA|2025-10-02 10:30:14.797|[{"id":"69fdf080-ac8d-45c4-aff7-a49fb585417b","outputs":{},"params":{},"type":"stop","x":501,"y":420},{"id":"8e3f738f-64df-41a9-b3f9-ddfe41a2bd42","outputs":{0:"1759417784463"},"params":{},"type":"start","x":100,"y":100},{"id":"1759417784463","outputs":{0:"69fdf080-ac8d-45c4-aff7-a49fb585417b",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6ODIyMywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQxOTQwOTE4LTcyZGUtNDNiMy1hZTY1LWRiOTA2MzUxMWZkNyJ9.U8FuriVdo62qoe_WgB8GPDZ5xwxPh4_lDUkFiSg3sYJ4TVbEfbqoSTniv7jctDp1LsTAfM_qSxngBljn4qFoow"}],"max_threads":5,"extra":[{"param":"account","value":"9091"},{"param":"auxiliary","value":"1"},{"param":"partition","value":"XXX"}],"id":1759417784466,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":250,"y":230}]|0|
|272|2ce1c1e1-a76f-431b-9c47-4df68ddb6488|9091 - MARTEL SEGURANCA - CAM 01 - ZONA 01 OBJETO|SIGMA|2025-10-03 07:45:15.066|[{"id":"94918423-4a52-4a0d-b563-9beed10f7d29","outputs":{},"params":{},"type":"stop","x":476,"y":477},{"id":"60e77367-ce11-4f77-a4da-7795b72a342a","outputs":{0:"1759488555815"},"params":{},"type":"start","x":100,"y":100},{"id":"1759488555815","outputs":{0:"94918423-4a52-4a0d-b563-9beed10f7d29",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6ODIyMywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQxOTQwOTE4LTcyZGUtNDNiMy1hZTY1LWRiOTA2MzUxMWZkNyJ9.U8FuriVdo62qoe_WgB8GPDZ5xwxPh4_lDUkFiSg3sYJ4TVbEfbqoSTniv7jctDp1LsTAfM_qSxngBljn4qFoow"}],"max_threads":5,"extra":[{"param":"account","value":"9091"},{"param":"auxiliary","value":"1"},{"param":"partition","value":"XXX"}],"id":1759488555819,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":290,"y":310}]|96|
|273|175d4883-a016-441e-97ac-e33fa9c63f60|9091 - MARTEL SEGURANCA - CAM 02 - ZONA 02 FACIAL|SIGMA|2025-10-03 07:51:34.426|[{"id":"94918423-4a52-4a0d-b563-9beed10f7d29","outputs":{},"params":{},"type":"stop","x":476,"y":477},{"id":"60e77367-ce11-4f77-a4da-7795b72a342a","outputs":{0:"1759488555815"},"params":{},"type":"start","x":100,"y":100},{"id":"1759488555815","outputs":{0:"94918423-4a52-4a0d-b563-9beed10f7d29",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6ODIyMywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6IjQxOTQwOTE4LTcyZGUtNDNiMy1hZTY1LWRiOTA2MzUxMWZkNyJ9.U8FuriVdo62qoe_WgB8GPDZ5xwxPh4_lDUkFiSg3sYJ4TVbEfbqoSTniv7jctDp1LsTAfM_qSxngBljn4qFoow"}],"max_threads":5,"extra":[{"param":"account","value":"9091"},{"param":"auxiliary","value":"2"},{"param":"partition","value":"XXX"}],"id":1759488555819,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":290,"y":310}]|96|
|274|116d8dda-942b-4309-8dd4-f3620d722e66|0076 - EUROVIDROS - CAM 07 ZONA 27 VEZHA|NOVA INTEGRACAO|2025-10-04 17:43:30.595|[{"id":"dabe114f-9100-463a-8755-28cf8dd1da0d","outputs":{},"params":{},"type":"stop","x":436,"y":426},{"id":"bca8eae8-613d-4d14-b864-99d3983d0016","outputs":{0:"1759610631639"},"params":{},"type":"start","x":100,"y":100},{"id":"1759610631639","outputs":{0:"dabe114f-9100-463a-8755-28cf8dd1da0d",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw"}],"max_threads":5,"extra":[{"param":"account","value":"0076"},{"param":"auxiliary","value":"27"},{"param":"partition","value":"XXX"}],"id":1759610631640,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":250,"y":290}]|6|
|275|06982ef9-8a71-4d99-8f4f-75f93d498d38|0076 - EUROVIDROS - CAM 08 ZONA 26 VEZHA|NOVA INTEGRACAO|2025-10-04 17:48:00.366|[{"id":"ee1ca159-dd39-43f5-abd9-5ec2f1fca427","outputs":{},"params":{},"type":"stop","x":420,"y":454},{"id":"5ec266db-f6e7-4baa-bda9-c6c9cf66e6ba","outputs":{0:"1759610905659"},"params":{},"type":"start","x":100,"y":100},{"id":"1759610905659","outputs":{0:"ee1ca159-dd39-43f5-abd9-5ec2f1fca427",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw"}],"max_threads":5,"extra":[{"param":"account","value":"0076"},{"param":"auxiliary","value":"26"},{"param":"partition","value":"XXX"}],"id":1759610905661,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":290,"y":310}]|6|
|276|28146969-6cb2-47a7-a875-5ba2c8c820c0|BANDEIRANTES FIXA LD DIREITO|BANDEIRANTES FIXA LD DIREITO|2025-10-07 15:49:02.22|[{"id":"1b601c7b-4f67-4991-82a1-0301249614c3","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"11d84f09-5a13-46d0-88d3-3a635ddf303a","outputs":{0:"1b601c7b-4f67-4991-82a1-0301249614c3"},"params":{},"type":"start","x":100,"y":100}]|8|
|277|205dc4c5-96e0-468c-a478-10ae3905e1e8|BANDEIRANTES FIXA LD ESQUERDO|BANDEIRANTES FIXA LD ESQUERDO|2025-10-07 15:49:14.749|[{"id":"cfe99e3e-a954-43f5-9c19-5a654cc45f02","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"1edf9c10-6aa2-420f-8083-2825221c414d","outputs":{0:"cfe99e3e-a954-43f5-9c19-5a654cc45f02"},"params":{},"type":"start","x":100,"y":100}]|8|
|278|ab9c074e-bc05-4eec-8a8e-bf1715e52ba7|BANDEIRANTES  ROBO VIGILANTE AGLOMERACAO PORTAO ENTRADA PEDESTRE|BANDEIRANTES  ROBO VIGILANTE AGLOMERACAO PORTAO ENTRADA PEDESTRE|2025-10-07 16:22:37.991|[{"id":"1588267c-2cdf-434e-8b62-32ef80a830ad","outputs":{},"params":{},"type":"stop","x":941,"y":305},{"id":"883c6585-edb4-4fbd-a4e3-4d7d51af2d65","outputs":{0:"1759864984420"},"params":{},"type":"start","x":100,"y":100},{"id":"1759864984420","outputs":{0:"1759864987588",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1759864984421,"url":"http://8aff09020aef.sn.mynetname.net:8420/api/relay?action=on&duration=15"},"type":"api","x":386,"y":292},{"id":"1759864987588","outputs":{0:"1588267c-2cdf-434e-8b62-32ef80a830ad",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"","value":""}],"max_threads":5,"extra":[{"param":"","value":""}],"id":1759864987589,"url":"http://8aff09020aef.sn.mynetname.net:8420/api/play?action=start&file=userfile1&mode=once&volume=70"},"type":"api","x":680,"y":119}]|8|
|279|6143451e-11ef-490d-b906-1dfabdb1b56a|1147 - UBS Boa Vista  Zona 52 (Cam 02) - OD|NOVA INTEGRACAO|2025-10-08 15:50:07.417|[{"id":"81ce97a3-9ef2-494e-8496-e1e660a99638","outputs":{},"params":{},"type":"stop","x":351,"y":429},{"id":"89d4dc68-6d1d-4664-b8be-9e96afb082c1","outputs":{0:"1759949415557"},"params":{},"type":"start","x":100,"y":100},{"id":"1759949415557","outputs":{0:"81ce97a3-9ef2-494e-8496-e1e660a99638",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6MTc5MywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImRkMzUwMmRiLWU4ZmEtNDBlNy1iZjY1LWU1MmRlNjFhNDIyYiJ9.W0ixYfSjUTQzrdd6mPTYQ9AfrhfLMckd95MILf_PwHeR5lybFNzf_x-B3n7XCWZMf3I9W69hn2qT8jZEvK1qbA"}],"max_threads":5,"extra":[{"param":"account","value":"1147"},{"param":"auxiliary","value":"52"},{"param":"partition","value":"XXX"}],"id":1759949415558,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":210,"y":270}]|4|
|280|1934c55a-bf0e-4e25-a19f-00ea9078cdc9|1147 - UBS Boa Vista - Zona 53 (Cam 03) OD|NOVA INTEGRACAO|2025-10-08 15:59:57.844|[{"id":"81ce97a3-9ef2-494e-8496-e1e660a99638","outputs":{},"params":{},"type":"stop","x":351,"y":429},{"id":"89d4dc68-6d1d-4664-b8be-9e96afb082c1","outputs":{0:"1759949415557"},"params":{},"type":"start","x":100,"y":100},{"id":"1759949415557","outputs":{0:"81ce97a3-9ef2-494e-8496-e1e660a99638",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6MTc5MywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImRkMzUwMmRiLWU4ZmEtNDBlNy1iZjY1LWU1MmRlNjFhNDIyYiJ9.W0ixYfSjUTQzrdd6mPTYQ9AfrhfLMckd95MILf_PwHeR5lybFNzf_x-B3n7XCWZMf3I9W69hn2qT8jZEvK1qbA"}],"max_threads":5,"extra":[{"param":"account","value":"1147"},{"param":"auxiliary","value":"53"},{"param":"partition","value":"XXX"}],"id":1759949415558,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":210,"y":270}]|4|
|281|819d9631-13c0-4509-9c08-f50b723c32d4|1147 - UBS Boa Vista - Zona 54 (Cam 04) - OD|NOVA INTEGRACAO|2025-10-09 07:40:59.898|[{"id":"81ce97a3-9ef2-494e-8496-e1e660a99638","outputs":{},"params":{},"type":"stop","x":351,"y":429},{"id":"89d4dc68-6d1d-4664-b8be-9e96afb082c1","outputs":{0:"1759949415557"},"params":{},"type":"start","x":100,"y":100},{"id":"1759949415557","outputs":{0:"81ce97a3-9ef2-494e-8496-e1e660a99638",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6MTc5MywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImRkMzUwMmRiLWU4ZmEtNDBlNy1iZjY1LWU1MmRlNjFhNDIyYiJ9.W0ixYfSjUTQzrdd6mPTYQ9AfrhfLMckd95MILf_PwHeR5lybFNzf_x-B3n7XCWZMf3I9W69hn2qT8jZEvK1qbA"}],"max_threads":5,"extra":[{"param":"account","value":"1147"},{"param":"auxiliary","value":"54"},{"param":"partition","value":"XXX"}],"id":1759949415558,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":210,"y":270}]|4|
|282|375dea1e-4ee0-4924-a1c2-2729e61d16ab|1147 - UBS Boa Vista - Zona 55 (Cam 08) - OD|NOVA INTEGRACAO|2025-10-09 07:43:08.784|[{"id":"81ce97a3-9ef2-494e-8496-e1e660a99638","outputs":{},"params":{},"type":"stop","x":351,"y":429},{"id":"89d4dc68-6d1d-4664-b8be-9e96afb082c1","outputs":{0:"1759949415557"},"params":{},"type":"start","x":100,"y":100},{"id":"1759949415557","outputs":{0:"81ce97a3-9ef2-494e-8496-e1e660a99638",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6MTc5MywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImRkMzUwMmRiLWU4ZmEtNDBlNy1iZjY1LWU1MmRlNjFhNDIyYiJ9.W0ixYfSjUTQzrdd6mPTYQ9AfrhfLMckd95MILf_PwHeR5lybFNzf_x-B3n7XCWZMf3I9W69hn2qT8jZEvK1qbA"}],"max_threads":5,"extra":[{"param":"account","value":"1147"},{"param":"auxiliary","value":"55"},{"param":"partition","value":"XXX"}],"id":1759949415558,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":210,"y":270}]|4|
|283|0b967cc9-fbc0-497f-8c71-d390215b3b38|1147 - UBS Boa Vista - Zona 56 (Cam 09) - OD|NOVA INTEGRACAO|2025-10-09 07:49:30.56|[{"id":"81ce97a3-9ef2-494e-8496-e1e660a99638","outputs":{},"params":{},"type":"stop","x":351,"y":429},{"id":"89d4dc68-6d1d-4664-b8be-9e96afb082c1","outputs":{0:"1759949415557"},"params":{},"type":"start","x":100,"y":100},{"id":"1759949415557","outputs":{0:"81ce97a3-9ef2-494e-8496-e1e660a99638",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6MTc5MywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImRkMzUwMmRiLWU4ZmEtNDBlNy1iZjY1LWU1MmRlNjFhNDIyYiJ9.W0ixYfSjUTQzrdd6mPTYQ9AfrhfLMckd95MILf_PwHeR5lybFNzf_x-B3n7XCWZMf3I9W69hn2qT8jZEvK1qbA"}],"max_threads":5,"extra":[{"param":"account","value":"1147"},{"param":"auxiliary","value":"56"},{"param":"partition","value":"XXX"}],"id":1759949415558,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":210,"y":270}]|4|
|284|b6af110d-bebe-4cc7-8493-67714770532b|1147 - UBS Boa Vista - Zona 57 (Cam 10) - OD|NOVA INTEGRACAO|2025-10-09 07:52:26.478|[{"id":"81ce97a3-9ef2-494e-8496-e1e660a99638","outputs":{},"params":{},"type":"stop","x":351,"y":429},{"id":"89d4dc68-6d1d-4664-b8be-9e96afb082c1","outputs":{0:"1759949415557"},"params":{},"type":"start","x":100,"y":100},{"id":"1759949415557","outputs":{0:"81ce97a3-9ef2-494e-8496-e1e660a99638",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6MTc5MywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImRkMzUwMmRiLWU4ZmEtNDBlNy1iZjY1LWU1MmRlNjFhNDIyYiJ9.W0ixYfSjUTQzrdd6mPTYQ9AfrhfLMckd95MILf_PwHeR5lybFNzf_x-B3n7XCWZMf3I9W69hn2qT8jZEvK1qbA"}],"max_threads":5,"extra":[{"param":"account","value":"1147"},{"param":"auxiliary","value":"57"},{"param":"partition","value":"XXX"}],"id":1759949415558,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":210,"y":270}]|4|
|285|92d96501-30da-4282-8b95-05e65cfd06b8|1147 - UBS Boa Vista - Zona 58 (Cam 13) - OD|NOVA INTEGRACAO|2025-10-09 07:54:03.114|[{"id":"81ce97a3-9ef2-494e-8496-e1e660a99638","outputs":{},"params":{},"type":"stop","x":351,"y":429},{"id":"89d4dc68-6d1d-4664-b8be-9e96afb082c1","outputs":{0:"1759949415557"},"params":{},"type":"start","x":100,"y":100},{"id":"1759949415557","outputs":{0:"81ce97a3-9ef2-494e-8496-e1e660a99638",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6MTc5MywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImRkMzUwMmRiLWU4ZmEtNDBlNy1iZjY1LWU1MmRlNjFhNDIyYiJ9.W0ixYfSjUTQzrdd6mPTYQ9AfrhfLMckd95MILf_PwHeR5lybFNzf_x-B3n7XCWZMf3I9W69hn2qT8jZEvK1qbA"}],"max_threads":5,"extra":[{"param":"account","value":"1147"},{"param":"auxiliary","value":"58"},{"param":"partition","value":"XXX"}],"id":1759949415558,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":210,"y":270}]|4|
|286|5b3ee61a-0659-4dad-8266-740d4a6c057f|1147 - UBS Boa Vista - Zona 59 (Cam 14) - OD|NOVA INTEGRACAO|2025-10-09 07:55:18.553|[{"id":"81ce97a3-9ef2-494e-8496-e1e660a99638","outputs":{},"params":{},"type":"stop","x":351,"y":429},{"id":"89d4dc68-6d1d-4664-b8be-9e96afb082c1","outputs":{0:"1759949415557"},"params":{},"type":"start","x":100,"y":100},{"id":"1759949415557","outputs":{0:"81ce97a3-9ef2-494e-8496-e1e660a99638",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6MTc5MywidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImRkMzUwMmRiLWU4ZmEtNDBlNy1iZjY1LWU1MmRlNjFhNDIyYiJ9.W0ixYfSjUTQzrdd6mPTYQ9AfrhfLMckd95MILf_PwHeR5lybFNzf_x-B3n7XCWZMf3I9W69hn2qT8jZEvK1qbA"}],"max_threads":5,"extra":[{"param":"account","value":"1147"},{"param":"auxiliary","value":"59"},{"param":"partition","value":"XXX"}],"id":1759949415558,"url":"https://api.engeinfo.com.br/api/vezhaevents"},"type":"api","x":210,"y":270}]|4|
|287|b811dfe2-f6fb-4bb2-b059-c3d1806c2b69|0038 - LUVEP CAM06 ZONA53 (AAI)|NOVA INTEGRACAO|2025-10-16 11:39:14.821|[{"id":"182e7b89-af48-4904-ac0d-5f508c55ac05","outputs":{},"params":{},"type":"stop","x":318,"y":402},{"id":"1c06b9fe-0682-4c9d-a29f-09ff001b4f47","outputs":{0:"1758413535182"},"params":{},"type":"start","x":100,"y":100},{"id":"1758413535182","outputs":{0:"182e7b89-af48-4904-ac0d-5f508c55ac05",1:""},"params":{"method":"POST","content_type":"application/json","extra_headers":[{"param":"x-access-token","value":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJpbnRlZ3JhdGlvblVzZXJJZCI6NTQsIm1hc3RlckNvbXBhbnlJZCI6Njc3OCwidXNlcm5hbWUiOiJWQ0xPVUQiLCJsYW5ndWFnZSI6InB0X0JSIiwidG9rZW5JZCI6ImIzZGFkYjRkLTlmYWYtNGNhNy05YzU2LTJiOTRjN2NkYzQ1YSJ9.l_-mfvJAwdglmU7RM1N0e5ir77--QDTCj_CurFGdm4Kp-fB-LdJ2wzxVmm3BGmM7IhcarhjrGucSDLQguW4pzw"}],"max_threads":5,"extra":[{"param":"account","value":"0038"},{"param":"auxiliary","value":"53"},{"param":"partition","value":"XXX"}],"id":1758413535183,"url":"https://api.engeinfo.com.br/api/vezha/events"},"type":"api","x":229,"y":289}]|6|
|288|dd509ab1-64f4-4d2f-8344-8c9da54b4e7d|PRAIA FORT|[NULL]|2025-10-16 14:10:39.769|[{"id":"bb66449b-436f-4e71-914e-9c878b7bc26b","outputs":{},"params":{},"type":"stop","x":100,"y":400},{"id":"b9658af7-1a2e-4c02-a129-647123210294","outputs":{0:"bb66449b-436f-4e71-914e-9c878b7bc26b"},"params":{},"type":"start","x":100,"y":100}]|0|
